login_hour,session_duration,request_frequency,failed_login_count,packet_size_avg,bytes_transferred,port_number,protocol_encoded,device_trust_score
13,27.43,26.74,0,339.23,6.65,443,0,95.36
13,18.98,48.08,0,968.56,34.63,22,0,74.44
12,44.34,17.56,0,851.71,24.54,443,1,88.69
9,47.75,21.82,1,530.95,8.02,443,0,70.52
9,12.53,24.48,0,1123.29,5.89,443,0,78.37
15,11.94,18.13,0,440.77,0.03,80,0,78.97
11,33.38,35.98,1,906.06,12.41,8080,0,83.59
15,39.44,1.29,0,911.03,8.32,443,0,87.37
10,25.51,19.69,0,552.07,27.73,443,0,91.65
14,40.19,33.18,0,792.43,9.02,443,0,91.15
19,19.35,22.06,0,472.63,49.41,80,0,89.76
16,1.72,16.79,0,230.73,19.23,443,0,93.32
12,23.64,29.41,0,586.42,30.7,80,0,77.5
15,30.95,34.06,0,676.68,3.97,80,0,90.73
13,25.86,27.11,0,928.85,1.62,443,0,100.0
14,12.62,16.99,0,813.48,15.94,443,0,88.34
12,2.77,29.56,0,818.71,15.43,443,0,94.95
13,22.29,20.98,0,597.12,2.38,443,0,94.02
14,43.46,32.45,1,694.0,14.47,443,0,98.62
10,48.84,39.83,0,614.01,8.72,443,0,92.87
9,47.82,1.06,1,555.01,1.16,443,0,98.45
8,17.76,26.11,0,681.26,6.97,443,0,95.07
7,12.69,7.64,0,814.9,26.76,80,0,96.57
9,37.45,49.42,0,685.47,7.06,80,0,94.42
14,39.53,20.32,0,735.3,15.54,8080,0,79.93
10,36.0,32.46,0,938.98,0.29,443,1,78.29
16,0.21,24.65,1,699.85,13.02,443,0,86.47
14,17.0,16.97,0,533.21,29.34,443,0,100.0
6,29.55,15.78,0,912.69,6.92,443,0,88.28
16,37.31,40.86,0,853.17,4.12,443,0,93.1
17,41.51,34.56,0,865.73,10.4,443,0,70.33
10,32.16,44.44,0,925.17,24.8,443,0,91.94
15,34.96,25.55,0,891.33,1.95,443,0,90.86
10,31.27,27.88,0,805.75,5.17,443,0,63.27
14,40.28,22.33,0,1278.29,1.7,443,0,92.91
8,34.69,22.13,1,543.01,6.86,443,0,73.49
6,30.99,14.58,0,682.72,7.77,80,0,82.75
12,25.97,25.84,0,993.47,28.86,443,0,99.94
13,31.22,17.11,0,828.52,5.32,443,0,91.57
12,37.27,29.42,0,951.58,8.37,443,0,85.52
9,34.01,26.7,0,833.95,21.65,443,0,84.66
12,35.71,27.88,0,1074.81,3.88,80,0,85.82
15,50.14,41.75,0,598.5,11.21,443,0,91.61
13,33.98,24.62,0,1068.49,14.15,80,1,77.99
14,20.27,32.57,0,1034.2,4.01,443,1,100.0
11,43.25,45.52,0,557.94,1.8,443,0,78.52
18,9.51,38.07,0,926.13,6.99,22,0,72.73
9,13.78,36.53,0,791.39,4.41,80,0,99.91
15,35.04,21.93,0,678.68,3.1,443,0,85.63
18,37.75,27.3,0,422.28,36.28,80,1,90.7
15,11.32,11.82,1,597.84,6.97,443,0,96.55
13,24.26,29.99,0,941.62,19.41,443,0,82.81
11,20.91,27.74,0,962.77,2.17,443,1,91.37
18,22.7,25.23,0,757.86,28.04,8080,0,96.48
8,44.15,35.27,0,963.4,15.82,443,0,100.0
10,40.6,12.92,0,989.05,16.54,80,0,84.89
12,29.71,41.35,1,830.93,4.94,443,1,85.37
18,21.81,34.02,0,655.53,6.65,443,0,95.63
15,9.76,24.29,0,888.21,9.0,80,1,92.09
10,51.3,23.51,0,897.4,15.6,443,1,88.63
12,38.88,29.81,0,934.79,18.91,443,0,100.0
11,19.4,40.21,0,973.08,0.81,443,0,73.18
11,40.79,26.02,0,527.57,23.44,80,0,75.78
17,28.95,26.44,0,698.01,27.73,443,0,73.29
8,25.69,25.18,0,420.28,8.99,443,0,100.0
20,36.53,42.82,0,949.4,2.07,443,1,95.15
17,18.88,21.31,0,757.54,17.06,22,0,76.29
18,24.84,24.7,0,886.16,7.95,443,0,88.77
12,31.82,39.63,0,504.86,16.99,80,0,89.72
13,22.51,26.47,0,1080.2,16.86,80,0,67.91
8,40.04,36.37,0,561.13,0.91,443,0,91.88
11,58.04,15.89,2,954.91,9.34,443,0,78.22
15,18.69,22.95,0,823.59,6.6,443,0,97.07
19,5.02,39.84,0,762.11,29.21,443,0,78.53
9,0.03,18.24,0,745.97,3.52,443,0,92.19
12,27.74,23.49,0,672.39,2.31,80,0,100.0
13,20.05,27.57,0,1059.04,22.74,443,0,99.75
8,33.12,15.11,0,802.52,1.61,443,0,95.07
16,31.99,20.86,0,546.16,11.6,443,1,89.19
11,5.95,26.13,0,723.21,3.57,443,0,75.0
13,2.78,25.47,0,825.67,8.39,443,0,85.61
12,34.44,37.8,0,979.56,9.58,80,0,87.74
10,32.03,40.41,0,679.08,5.4,443,1,87.02
13,23.61,16.44,0,692.44,36.87,443,1,74.66
13,5.14,26.11,0,804.69,1.41,80,0,94.34
12,37.07,31.74,0,974.68,4.97,443,0,78.19
11,49.08,40.16,0,526.25,5.63,80,0,100.0
15,34.17,32.18,0,901.07,9.97,443,0,91.48
20,17.29,27.91,0,707.19,5.23,80,0,99.79
14,30.67,31.67,0,735.11,1.02,443,0,99.59
17,9.51,31.74,0,1200.32,29.46,443,0,100.0
8,45.87,15.72,0,760.71,5.38,443,0,91.82
14,31.23,26.93,0,950.94,4.2,443,0,86.1
9,3.48,39.59,0,943.78,5.92,80,0,86.29
8,25.49,22.93,0,564.0,2.44,443,0,100.0
11,36.95,26.29,0,430.92,1.06,443,0,76.8
18,25.0,22.57,0,964.2,1.61,443,0,81.22
17,25.86,1.86,0,583.29,1.82,443,1,92.37
14,11.63,25.21,0,467.16,2.2,443,0,88.47
7,38.5,28.02,0,1005.23,5.45,443,0,99.68
13,20.27,19.88,0,596.11,9.78,443,0,76.61
15,2.35,13.45,0,645.5,9.91,443,0,89.33
14,24.43,16.19,0,1194.87,0.0,22,0,88.13
6,44.72,32.64,0,468.05,25.38,443,0,79.28
10,24.2,44.73,0,548.74,17.31,443,0,98.79
13,56.07,38.82,0,708.06,33.23,443,0,89.08
16,36.43,11.56,0,751.95,4.46,80,0,88.66
5,35.08,33.55,0,621.25,10.93,443,0,81.75
13,28.07,18.37,0,568.27,1.84,443,0,86.3
14,28.98,19.18,0,1102.0,16.98,443,0,79.78
17,26.05,20.38,3,852.6,1.76,443,0,98.64
16,25.47,32.06,0,917.03,3.95,443,0,100.0
16,37.96,34.59,0,772.55,6.75,80,1,100.0
10,15.96,24.02,0,857.89,9.03,443,0,94.34
6,13.86,24.19,0,986.58,8.2,443,0,86.61
12,13.15,29.64,3,600.74,1.08,80,0,85.31
18,60.68,30.68,0,852.97,5.48,443,0,94.91
19,37.96,36.76,0,939.21,25.63,443,0,92.01
16,34.57,12.16,0,1108.96,20.59,443,0,88.26
15,14.14,25.2,0,1189.58,8.94,8080,0,87.38
15,39.35,14.32,0,813.97,8.49,443,0,100.0
11,28.25,24.49,0,1027.73,1.18,443,0,85.68
13,33.21,22.74,0,265.97,2.23,443,0,100.0
20,15.35,24.53,0,1110.46,2.91,443,0,91.82
10,32.4,17.0,0,654.82,6.7,443,0,86.32
20,23.64,10.13,0,751.78,13.14,80,0,82.15
12,18.52,4.06,0,888.22,6.18,443,0,88.45
19,41.01,23.69,0,769.31,1.35,80,0,95.03
8,6.93,20.69,0,839.29,5.79,443,0,86.23
16,38.47,18.24,0,1117.54,1.77,22,0,98.5
11,40.27,38.23,0,723.16,13.91,8080,0,85.73
8,16.81,16.41,0,582.62,1.82,443,0,88.75
14,17.7,39.17,0,1162.69,6.59,443,0,77.13
18,26.65,41.24,1,905.35,11.82,80,0,95.59
10,34.23,5.49,1,1184.45,2.59,443,0,87.33
8,27.71,25.92,0,972.73,0.79,443,0,100.0
13,36.5,21.0,0,535.28,8.29,8080,0,97.05
13,56.44,4.12,0,929.08,0.56,443,0,90.84
16,22.38,10.55,1,603.21,8.86,443,0,100.0
17,4.27,32.75,0,801.49,14.0,80,0,94.05
13,42.39,45.19,0,784.86,3.99,443,0,100.0
21,55.25,34.03,0,476.47,6.7,443,0,81.38
14,35.89,28.24,0,637.44,26.42,443,0,94.61
12,13.68,24.79,0,1241.04,6.37,443,0,95.03
7,28.14,41.83,0,847.68,56.71,22,0,74.55
12,13.22,46.48,0,764.88,1.71,22,0,100.0
12,39.64,19.13,0,1162.58,12.34,443,0,78.4
17,9.73,5.0,2,720.75,10.57,80,0,77.01
15,25.5,4.02,1,781.72,20.58,443,0,61.51
9,14.93,38.22,0,998.16,0.97,443,0,94.74
14,31.9,24.53,0,719.85,3.29,443,1,73.57
16,24.5,26.83,0,650.7,1.42,443,0,84.83
20,32.65,7.09,0,349.25,27.04,443,0,98.38
17,30.34,17.47,0,612.7,5.56,443,0,91.92
17,15.2,22.05,0,610.79,24.09,443,0,83.76
14,39.4,27.08,0,831.71,3.49,443,0,74.09
15,29.27,21.01,0,677.91,1.35,8080,0,88.92
18,15.17,14.63,0,1231.6,3.52,8080,0,98.55
8,63.61,17.15,0,588.47,9.09,80,0,97.01
12,37.15,37.08,0,1080.13,18.66,443,0,100.0
10,27.7,27.45,0,843.95,4.87,443,0,83.47
15,51.23,31.12,0,961.35,24.63,443,0,76.83
18,57.63,16.01,0,949.2,2.8,443,0,93.1
11,27.82,4.54,0,356.35,11.83,443,0,92.11
4,35.21,19.77,1,797.69,13.31,443,0,89.95
12,15.18,16.33,0,747.55,3.2,443,0,82.54
17,27.79,28.49,0,573.4,0.27,80,1,63.47
16,27.01,57.86,0,891.93,4.55,443,1,79.93
15,32.77,31.95,0,1143.31,0.46,443,0,95.57
12,34.99,52.36,0,265.4,23.1,443,0,92.84
8,38.4,30.69,0,693.11,30.69,443,0,99.65
16,33.56,18.7,0,550.85,13.29,443,0,93.45
10,11.84,28.48,0,814.36,12.97,443,0,97.36
22,15.92,42.81,0,734.88,2.76,80,0,97.65
16,21.8,43.3,0,678.86,0.77,443,0,90.2
11,25.77,19.25,0,937.9,16.2,443,0,90.27
11,45.76,27.53,0,1127.24,8.19,443,0,60.91
13,12.56,10.71,0,1332.26,11.45,443,0,83.43
13,24.64,33.25,0,652.07,15.12,443,0,83.87
18,44.3,40.53,0,435.82,5.27,443,0,88.91
14,25.5,25.4,0,911.84,1.56,443,0,80.7
11,36.91,18.33,0,1122.1,15.85,80,0,99.38
21,27.91,28.6,0,962.74,6.05,443,1,81.18
14,33.85,29.17,0,1121.27,17.54,443,0,100.0
17,26.57,25.81,0,754.9,5.76,443,1,80.39
11,40.01,26.79,0,678.09,2.45,443,0,83.96
15,6.82,23.26,0,823.09,1.88,443,1,83.2
15,24.55,34.96,0,733.89,13.62,443,0,85.04
6,34.45,32.36,0,932.62,8.55,80,0,100.0
22,38.01,15.17,0,993.95,5.19,443,0,86.73
19,52.39,14.89,0,1009.62,6.78,443,0,86.98
12,24.13,22.46,0,902.12,7.98,443,0,82.58
9,52.19,32.37,1,849.16,2.74,80,0,87.4
15,20.11,26.48,0,958.89,4.75,443,1,92.16
14,49.93,18.57,0,407.4,3.46,443,0,87.85
15,42.26,27.62,0,842.11,4.92,443,0,88.5
14,16.3,21.69,0,810.5,6.94,443,0,100.0
16,34.61,33.8,0,842.62,1.9,443,0,92.74
19,29.23,28.33,0,782.48,5.0,443,0,78.49
16,39.38,21.85,0,886.37,4.87,443,0,89.15
9,26.65,27.32,0,685.08,3.37,80,0,84.62
19,25.39,38.15,0,1025.9,65.0,443,1,95.21
20,50.54,19.3,0,894.73,0.76,443,0,91.03
23,28.52,29.03,0,830.14,10.3,443,0,100.0
9,42.4,24.3,0,660.5,1.92,443,0,82.6
14,26.62,29.27,0,963.06,18.3,443,0,88.08
5,55.0,18.45,2,841.33,24.56,80,0,79.36
16,19.82,26.1,0,648.9,5.13,443,0,89.58
11,20.79,36.08,0,788.67,17.34,80,0,74.63
21,52.87,15.63,0,925.82,2.88,443,0,93.21
10,23.33,11.71,0,910.31,1.51,80,0,89.45
7,54.02,12.09,0,897.4,3.8,443,1,91.55
12,43.38,13.29,0,818.51,4.18,443,0,97.88
6,27.68,30.95,1,1005.16,5.06,443,0,92.25
17,2.8,10.94,0,1047.56,4.67,443,0,77.23
5,29.71,22.02,0,947.46,5.3,443,0,84.44
14,31.52,31.18,0,682.51,12.38,443,0,89.2
5,47.51,29.17,0,588.39,2.82,8080,0,86.72
12,53.83,21.14,0,691.21,0.19,80,0,87.94
20,19.73,26.91,0,1190.73,6.73,80,0,100.0
15,42.02,26.07,0,856.34,5.95,443,0,91.0
10,41.48,22.76,0,1225.29,0.62,80,0,93.82
13,46.1,22.89,0,775.96,1.44,443,0,69.91
14,37.48,47.35,0,748.24,7.13,443,0,97.46
15,0.86,33.09,0,785.19,2.68,443,0,100.0
8,27.67,49.81,0,781.57,21.0,443,0,100.0
16,12.66,20.03,0,645.27,1.9,443,0,85.6
3,26.96,24.15,0,570.23,0.2,443,0,100.0
11,44.7,11.68,0,900.27,5.93,443,1,90.27
12,34.58,16.9,0,1010.98,42.8,80,0,93.07
16,47.22,44.02,0,1289.0,10.05,22,0,87.33
14,35.13,19.78,0,713.26,4.37,443,0,87.07
8,10.53,44.19,0,729.47,0.17,443,0,67.52
10,7.81,12.57,0,645.75,6.63,80,0,97.87
14,32.23,14.47,0,1025.15,2.31,443,0,87.03
13,26.79,21.59,0,963.0,10.43,22,0,88.12
11,15.35,24.36,0,624.61,8.75,80,0,92.73
12,4.49,34.23,0,619.56,3.08,443,0,85.85
16,18.98,29.51,1,990.5,0.71,443,0,92.64
11,27.08,20.84,0,876.64,14.07,8080,0,100.0
13,39.99,23.67,1,951.68,8.81,8080,0,94.05
22,32.83,21.81,3,623.45,18.46,443,0,88.47
8,54.12,15.85,0,424.46,3.01,443,0,88.77
6,14.47,16.12,0,625.01,10.58,443,0,92.01
17,43.22,35.28,0,937.55,1.26,443,0,81.68
11,30.71,6.72,0,1222.21,3.45,22,0,92.08
12,40.42,41.17,0,714.11,10.69,80,0,96.85
10,23.45,21.57,0,1255.17,17.46,443,0,90.88
12,46.08,17.27,0,965.96,3.87,443,0,85.76
20,34.43,32.4,0,521.39,16.04,80,1,87.13
17,19.81,39.85,0,842.81,11.32,443,0,96.52
17,29.82,36.18,0,972.79,4.29,443,0,79.0
8,26.41,30.02,0,314.9,20.91,443,0,81.84
9,37.34,35.87,0,928.89,7.12,443,0,73.93
2,12.3,7.84,0,1034.54,10.45,80,0,90.34
10,29.56,19.78,0,879.77,6.84,80,0,98.62
17,35.93,15.89,0,787.66,6.03,443,0,100.0
16,30.5,37.25,0,765.41,18.84,443,0,100.0
13,50.2,21.17,0,753.74,3.49,443,0,83.1
13,41.61,33.45,0,564.8,0.37,443,0,92.5
11,29.89,30.36,0,662.5,21.18,80,0,85.98
14,33.25,16.38,0,716.68,17.43,443,0,100.0
17,34.43,19.13,0,822.7,4.57,22,0,100.0
7,36.05,37.94,0,688.64,2.05,443,0,91.68
15,2.62,17.25,0,626.17,11.26,443,0,83.81
17,25.48,26.25,0,951.95,0.82,443,0,55.52
12,7.73,17.17,0,874.12,5.51,443,0,75.66
16,49.17,21.86,0,692.15,0.9,443,0,71.48
23,29.09,24.54,0,901.26,9.11,443,0,75.54
13,27.1,17.17,0,709.37,0.28,443,0,100.0
15,43.45,15.4,0,812.61,9.92,8080,0,77.05
11,36.33,27.86,1,995.01,11.18,443,0,79.39
14,13.07,16.55,0,679.25,6.68,443,0,80.79
15,28.94,16.89,0,565.52,1.92,443,0,100.0
14,24.97,15.61,0,770.97,1.07,443,0,89.38
9,3.83,24.22,0,527.31,3.76,443,0,99.94
14,19.65,34.44,0,744.51,6.26,443,1,91.75
19,27.25,40.07,0,743.87,10.28,443,0,70.16
15,28.28,17.74,0,307.26,0.01,443,0,100.0
17,7.77,46.5,0,906.13,12.42,443,0,94.01
13,47.27,14.95,1,763.46,12.47,443,0,88.78
16,28.47,35.84,0,1036.38,5.88,80,0,100.0
15,30.56,17.78,0,843.11,4.21,80,1,86.53
10,36.01,16.29,0,947.12,18.47,80,0,88.56
15,18.18,17.55,0,1038.01,15.35,443,0,86.55
10,36.85,24.48,0,773.66,40.91,8080,0,100.0
11,24.49,30.8,0,799.84,4.65,22,0,98.14
14,16.55,31.7,1,485.29,23.73,80,0,92.79
15,38.6,15.56,0,1047.91,0.91,443,0,79.48
9,52.38,15.1,0,770.86,5.3,443,0,86.3
18,40.87,15.83,0,598.85,6.26,80,0,79.48
16,43.84,23.89,0,947.94,5.81,80,0,100.0
11,22.19,22.9,0,364.04,9.81,443,0,74.25
7,6.04,15.5,0,714.15,1.87,443,0,100.0
13,52.35,27.7,0,981.66,20.13,443,0,100.0
12,60.82,47.63,0,712.46,8.02,443,0,80.81
14,53.14,19.95,0,656.42,23.46,80,0,85.84
12,24.96,20.66,0,716.77,0.03,443,0,82.88
5,12.68,30.6,0,398.01,9.94,443,0,94.3
12,14.01,19.41,0,943.1,5.32,80,0,100.0
12,4.74,31.69,0,775.42,7.03,443,0,100.0
16,28.39,17.81,0,745.54,13.62,443,0,85.67
11,54.09,43.32,0,746.27,2.58,80,0,100.0
20,27.88,28.45,0,802.82,2.29,443,0,100.0
6,34.53,18.8,0,930.69,12.14,443,0,88.11
19,50.63,19.11,0,789.59,7.37,80,0,89.91
13,23.94,19.86,0,527.67,2.66,80,0,100.0
17,60.53,38.73,0,915.1,6.62,80,0,100.0
14,59.88,12.31,0,899.71,6.15,443,0,100.0
18,28.03,18.32,0,841.11,11.76,443,0,100.0
12,21.34,19.38,0,1015.05,0.03,80,0,95.47
9,40.46,24.84,0,806.08,8.84,443,0,93.26
19,24.79,22.29,0,1022.28,9.31,443,0,100.0
13,12.65,10.09,1,1081.44,13.68,443,1,100.0
14,49.22,21.0,0,916.46,22.0,443,0,83.89
18,48.25,24.0,0,650.41,5.8,443,0,87.98
9,32.33,18.72,0,773.84,4.19,443,1,79.81
16,11.06,31.87,0,1047.77,1.08,443,0,93.43
11,11.56,34.19,0,500.47,4.11,8080,0,98.89
13,31.61,24.22,0,721.61,0.71,443,0,80.51
14,22.5,27.31,0,731.41,16.24,443,0,100.0
7,24.88,3.39,0,626.96,16.45,443,1,85.47
10,45.33,20.79,0,974.58,5.4,443,0,84.65
19,41.0,35.05,0,875.36,3.01,22,0,100.0
17,50.67,20.77,1,657.79,1.26,80,0,83.75
13,15.14,17.63,0,921.1,19.05,80,0,75.97
14,24.85,47.78,0,768.32,21.0,80,0,97.44
12,41.38,43.19,0,621.96,3.1,22,0,88.68
19,36.72,29.68,0,657.42,9.72,443,0,100.0
13,52.99,36.39,0,887.21,2.99,443,0,98.33
14,36.31,2.74,0,987.8,2.55,443,0,72.52
18,57.72,17.12,0,702.65,0.21,443,0,100.0
10,38.1,20.3,0,908.89,8.61,443,0,100.0
20,45.93,22.64,0,1116.35,1.62,443,0,100.0
7,25.15,20.1,0,548.23,0.12,443,0,100.0
20,30.21,0.5,0,871.13,1.11,443,0,87.52
12,43.66,28.86,0,966.13,3.77,443,0,85.23
13,54.19,30.44,0,780.97,11.06,443,0,92.12
6,40.94,41.02,0,1047.66,2.26,80,0,99.2
12,28.75,17.12,0,1239.77,21.86,443,0,98.95
9,50.66,16.3,0,868.67,3.4,8080,0,85.62
11,2.88,1.8,0,753.28,4.02,80,0,84.61
13,8.67,22.06,0,995.4,2.46,443,0,75.1
17,40.22,34.01,0,968.41,2.93,443,0,96.47
14,30.21,18.88,0,296.23,0.77,443,0,86.1
15,39.08,46.43,1,799.45,3.49,80,0,86.99
9,30.97,22.43,0,721.08,19.63,443,0,100.0
10,38.56,26.47,0,879.34,11.66,443,0,95.98
21,17.78,11.37,0,761.27,20.82,443,0,93.23
11,38.56,27.87,0,782.96,1.11,443,0,98.3
20,44.92,5.21,0,627.36,6.08,22,0,100.0
13,48.31,31.94,0,946.91,2.6,443,0,73.83
14,60.2,32.24,0,1131.01,12.77,443,0,84.34
18,33.66,38.59,0,630.47,35.15,443,1,87.68
19,34.11,14.8,0,520.59,16.89,80,0,80.22
13,7.15,26.61,0,804.0,0.36,80,0,87.35
12,22.03,30.64,0,794.27,3.81,443,1,74.49
13,27.1,29.42,0,1034.19,0.29,443,0,99.22
15,45.75,16.35,0,554.16,0.41,443,0,84.82
17,20.83,1.08,0,692.41,0.83,443,0,92.01
14,41.95,28.47,0,370.46,3.23,22,0,90.51
16,29.98,23.48,0,1075.0,3.63,443,0,95.57
20,27.34,19.33,0,850.11,5.12,443,0,65.39
15,33.73,32.64,0,707.31,5.19,443,0,94.5
15,24.13,24.55,0,535.55,14.76,443,0,87.25
7,23.56,11.81,2,553.9,1.52,443,0,94.07
3,4.43,5.69,0,882.85,1.72,443,1,78.21
15,26.28,13.71,0,578.51,9.85,443,0,94.14
13,22.8,48.93,0,820.8,8.48,80,0,100.0
11,22.26,32.23,0,1208.59,1.67,443,1,91.9
14,36.25,26.89,0,730.48,19.12,443,0,82.83
13,39.88,23.18,0,607.71,3.99,443,0,83.26
18,33.48,22.53,0,876.4,4.57,443,0,95.76
14,44.93,36.67,0,554.84,5.46,443,0,95.7
11,38.63,20.09,0,1144.0,3.9,443,0,93.57
17,25.57,30.77,0,1080.72,8.15,443,0,89.62
13,23.06,21.52,0,767.17,4.92,443,1,92.03
16,34.69,44.4,0,620.54,3.0,443,0,89.35
12,38.61,32.42,0,714.85,23.48,443,0,86.19
11,50.97,37.46,2,740.87,3.69,80,0,97.57
14,47.87,19.16,0,876.71,11.99,443,0,93.1
14,21.88,35.58,0,1007.93,4.27,443,0,100.0
15,28.47,21.87,0,592.7,5.71,443,0,100.0
12,40.07,26.1,0,1002.18,2.69,443,0,92.77
6,46.02,41.35,0,923.54,13.96,80,0,95.95
12,44.08,14.57,0,698.44,13.36,443,0,80.43
17,29.04,27.03,0,582.66,0.22,443,0,89.22
12,11.19,29.38,0,823.25,0.62,443,0,93.43
13,15.02,30.2,0,588.08,25.56,443,0,74.17
17,34.09,20.49,0,1004.74,21.97,443,0,94.29
11,35.13,45.86,0,575.22,7.05,443,0,80.41
7,13.52,12.05,1,909.54,6.8,443,0,81.5
13,30.67,39.59,0,783.88,16.74,443,0,84.71
12,39.47,37.15,0,687.88,1.49,8080,0,89.69
10,12.73,44.01,0,779.43,10.6,443,0,76.72
13,46.57,9.12,0,1016.0,6.46,443,0,98.57
15,24.34,16.31,1,561.55,13.6,443,0,91.77
13,48.86,39.92,0,717.57,0.31,80,0,100.0
15,22.0,6.23,0,649.65,8.98,443,0,93.0
21,14.6,8.94,0,792.28,8.14,80,0,95.71
12,23.13,20.12,0,663.06,18.38,443,0,81.46
15,28.57,26.92,0,446.38,11.3,443,0,78.18
11,24.17,40.92,0,588.97,21.22,80,0,96.19
10,26.76,23.15,0,1127.55,21.83,80,0,79.07
11,35.01,18.92,0,849.35,5.25,443,0,96.42
12,27.43,28.11,0,842.47,1.48,443,1,100.0
15,29.01,29.7,0,743.48,9.95,443,0,99.46
23,4.36,29.41,0,789.67,20.69,443,0,95.7
11,35.88,23.22,0,714.04,0.78,22,0,92.69
12,28.66,5.45,0,905.39,8.16,443,0,86.16
13,54.15,15.82,0,820.16,1.22,443,0,88.85
15,15.91,39.2,0,565.75,0.27,443,0,84.35
15,2.88,26.87,0,850.74,11.38,443,0,76.85
19,39.27,21.77,0,308.25,11.45,443,0,90.35
4,35.2,36.18,0,882.77,9.18,443,0,100.0
4,14.87,13.7,0,518.13,19.61,443,0,77.11
12,7.05,22.75,0,780.79,0.84,80,0,100.0
18,53.06,26.38,0,561.07,1.11,443,0,100.0
7,51.21,20.59,0,800.56,19.99,443,0,93.97
1,7.31,26.01,0,915.66,7.0,443,0,94.05
16,23.13,23.12,0,1100.57,3.19,443,0,88.14
14,54.96,11.01,0,491.73,13.4,443,0,90.42
9,22.86,26.81,0,995.09,22.48,8080,1,85.36
10,22.64,11.72,0,826.23,11.7,80,0,90.32
10,25.76,26.66,0,709.87,15.7,80,0,91.4
14,13.19,38.74,0,951.97,3.32,443,0,100.0
11,4.43,22.19,0,752.82,3.41,80,0,95.66
15,45.79,13.29,0,943.51,19.96,443,0,87.91
2,2.36,23.73,0,601.55,9.54,443,0,89.01
10,33.71,16.68,0,673.4,2.67,443,0,82.87
9,43.3,30.95,0,988.72,7.43,443,0,84.52
12,8.23,23.52,0,1097.08,11.58,443,0,99.11
11,16.14,42.1,0,792.99,2.47,443,1,85.06
17,48.2,36.63,1,242.54,10.64,443,0,83.82
6,37.99,23.47,0,760.19,0.43,443,0,84.07
14,20.74,32.16,0,806.49,3.62,443,0,82.71
16,48.03,21.07,0,753.45,11.21,8080,0,100.0
21,48.1,25.34,0,867.27,1.62,80,0,91.43
12,34.04,21.39,1,704.62,2.51,443,0,87.18
15,16.5,32.66,0,967.77,21.13,443,0,90.29
6,23.8,39.33,0,566.66,11.22,443,0,92.17
4,34.3,32.99,0,1047.37,6.91,443,0,82.53
17,27.17,34.22,0,1110.02,2.37,8080,0,76.1
13,44.08,34.23,0,617.39,4.18,443,0,100.0
18,7.05,30.51,0,617.28,8.54,80,0,99.88
8,7.59,13.61,0,882.14,1.69,80,1,93.78
16,32.71,42.01,0,562.56,6.57,443,0,99.19
21,22.63,43.04,0,701.48,5.26,22,0,100.0
15,20.59,22.66,0,1020.51,6.48,443,0,84.65
15,3.48,21.29,0,947.52,1.12,443,0,78.8
14,30.29,31.12,0,1196.04,1.13,80,0,96.62
7,29.21,30.51,0,834.16,33.27,443,0,75.33
19,39.8,22.98,0,677.83,38.81,443,0,90.38
11,31.03,12.5,0,810.25,5.55,443,0,87.02
16,28.01,28.06,0,769.88,15.56,80,0,96.74
7,47.66,30.51,0,772.69,10.67,443,0,85.18
9,10.31,32.26,1,795.24,1.24,22,0,100.0
19,38.05,28.49,0,613.65,3.52,443,1,82.53
12,4.93,22.29,0,856.44,3.76,443,0,97.06
19,17.42,34.94,0,518.27,9.06,443,1,83.34
13,11.81,25.66,0,656.63,8.67,443,1,95.48
6,41.73,20.35,0,776.22,25.71,443,1,79.85
17,29.02,23.19,0,348.09,15.61,80,0,89.76
11,29.8,7.54,0,953.8,19.44,443,0,100.0
16,13.4,23.18,0,389.37,22.19,80,0,91.15
14,25.5,31.88,0,933.92,16.16,443,0,100.0
7,18.55,28.4,0,541.44,4.05,443,0,89.74
14,35.75,40.21,0,719.02,2.42,443,0,84.95
22,15.13,22.37,0,903.83,8.48,443,0,91.72
15,49.95,29.87,0,1239.63,11.7,443,0,96.18
13,4.87,32.93,0,823.29,4.89,443,0,70.94
18,17.9,48.43,0,403.47,18.86,80,0,95.22
14,55.16,26.45,0,990.74,32.33,443,0,80.6
14,23.47,14.56,0,753.62,8.43,443,0,78.12
9,10.28,33.48,1,813.98,6.1,80,0,95.39
14,33.29,43.66,0,911.57,18.51,22,0,100.0
18,22.87,21.77,1,354.92,0.25,22,0,92.16
10,17.46,33.41,0,801.31,1.38,80,0,76.45
19,13.56,37.29,0,718.06,18.69,443,0,83.29
13,71.53,35.17,1,1044.37,13.17,22,0,85.82
10,26.23,26.26,0,945.42,5.38,80,1,91.96
17,1.12,18.02,1,474.6,21.97,8080,0,89.28
12,52.41,24.19,0,1052.53,4.33,443,0,94.95
17,39.17,29.59,1,889.91,10.05,22,0,100.0
12,18.5,34.08,0,490.55,10.06,443,0,93.45
13,16.0,28.34,0,811.15,2.04,443,0,98.98
15,40.1,21.2,0,1006.97,3.35,443,0,87.3
15,26.3,30.55,0,557.19,24.77,80,0,100.0
6,1.11,33.6,0,1075.52,2.03,443,0,95.53
9,56.81,28.8,0,497.47,1.91,8080,0,96.84
17,23.49,16.64,0,641.75,6.53,443,0,100.0
13,52.43,23.19,2,611.43,0.97,443,0,90.88
11,49.18,34.48,0,1075.39,22.5,443,0,83.54
8,14.98,11.17,0,701.8,1.06,443,0,100.0
